0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.022417716163356083,0.0395343732269815,0.033977884251142565,0.04496312221771037,0.05122218111165444,0.02714389523597982,0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414
0.0395343732269815,0.033977884251142565,0.04496312221771037,0.05122218111165444,0.02714389523597982,0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862
0.033977884251142565,0.04496312221771037,0.05122218111165444,0.02714389523597982,0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656
0.04496312221771037,0.05122218111165444,0.02714389523597982,0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385
0.05122218111165444,0.02714389523597982,0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385,0.14962790594690245
0.02714389523597982,0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385,0.14962790594690245,0.1798258388033599
0.04936995132755906,0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385,0.14962790594690245,0.1798258388033599,0.16818186326651874
0.028038025037638192,0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385,0.14962790594690245,0.1798258388033599,0.16818186326651874,0.1608242405006285
0.040300863231753525,0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385,0.14962790594690245,0.1798258388033599,0.16818186326651874,0.1608242405006285,0.1542343600923054
0.03959829331364828,0.052371941165868297,0.09982574262266519,0.0787492462088526,0.07932412623595952,0.07625841668743061,0.06546483879263976,0.04604891209114559,0.05582067029327997,0.05173314105209459,0.04457985216826854,0.040045383261533396,0.04010910297175296,0.05000860115899741,0.015519907249750053,0.04183364286485014,0.000574829932995069,0.0,0.010665988192016362,0.03947050323442647,0.06552845831463572,0.06466493601529189,0.04950209959450813,0.047262892796697153,0.06978325179514755,0.06799178616867507,0.06831163707256827,0.07496543756755814,0.06914339970502581,0.060442302954560656,0.06434503501728694,0.05602780944560548,0.033699511271826355,0.04214457701684149,0.047646713881368874,0.05122949485197836,0.06696816308799336,0.09044817498634683,0.0927514020590483,0.09185561915170026,0.08744117573685684,0.09703800530055817,0.10106852744250616,0.08443422658147859,0.09377507523384176,0.08846479881753844,0.08443422658147859,0.12346094607939939,0.12301300453161357,0.12870730240903583,0.11565568233039414,0.12570010278309862,0.14905222441400656,0.14316616627658385,0.14962790594690245,0.1798258388033599,0.16818186326651874,0.1608242405006285,0.1542343600923054,0.13324968618543653
